city,time_period,filename,filepath,point_count,valid_point_count,temp_field,mean_temp,median_temp,std_temp,min_temp,max_temp,range_temp,percentile_25,percentile_75,iqr
"Richmond, VA",am,am_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Richmond, VA/traverses_chw_richmond_va_110121_2021/am_trav.shp",30883,30840,temp_f,72.8042837224384,72.76,1.218530083120827,69.47,76.16,6.689999999999998,71.99,73.67,1.6800000000000068
"Richmond, VA",pm,pm_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Richmond, VA/traverses_chw_richmond_va_110121_2021/pm_trav.shp",27615,27411,temp_f,88.47810842362554,88.57,1.5169527322827312,83.7,92.95,9.25,87.57,89.58,2.010000000000005
"Roanoke, VA",af,af_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Roanoke, VA/traverses_chw_roanoke_110320/af_trav.shp",10335,10335,temp_f,81.3473962264151,80.42,2.6247884948533193,75.92,90.86000000000001,14.940000000000012,79.52,83.30000000000001,3.7800000000000153
"Roanoke, VA",am,am_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Roanoke, VA/traverses_chw_roanoke_110320/am_trav.shp",10381,10381,temp_f,67.65035160389174,67.82,1.162889817125626,64.22,71.24000000000001,7.02000000000001,66.92,68.36,1.4399999999999977
"Roanoke, VA",pm,pm_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Roanoke, VA/traverses_chw_roanoke_110320/pm_trav.shp",10386,10386,temp_f,83.98242634315424,84.02,1.5399776063101978,78.62,89.24000000000001,10.620000000000005,82.94,85.1,2.1599999999999966
"Sacramento, CA",af,af_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Sacramento, CA/traverses_chw_sacramento/af_trav.shp",20739,20739,temp_f,100.61693042094605,100.4,1.617027508661687,95.0,106.88000000000001,11.88000000000001,99.68,101.48,1.7999999999999972
"Sacramento, CA",am,am_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Sacramento, CA/traverses_chw_sacramento/am_trav.shp",20969,20969,temp_f,67.10129619915112,67.1,2.263291390607828,60.44,75.02,14.579999999999998,66.02,68.53999999999999,2.519999999999996
"Sacramento, CA",pm,pm_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Sacramento, CA/traverses_chw_sacramento/pm_trav.shp",24220,24220,temp_f,95.38373740710158,96.26,3.7352587712152023,82.4,104.53999999999999,22.139999999999986,93.56,98.06,4.5
"Salem, VA",af,af_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Salem, VA/traverses_chw_salem_102921/af_trav.shp",7354,6987,temp_f,89.45521396879921,89.44,1.2431443000873437,86.04,92.84,6.799999999999997,88.66,90.28,1.6200000000000045
"Salem, VA",am,am_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Salem, VA/traverses_chw_salem_102921/am_trav.shp",7976,7831,temp_f,71.31509896564934,71.42,0.7811739263067914,69.41,73.18,3.7700000000000102,70.88,71.85,0.9699999999999989
"Salem, VA",pm,pm_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Salem, VA/traverses_chw_salem_102921/pm_trav.shp",7805,7483,temp_f,86.78162234397969,87.0,1.9313663590651353,81.22,92.29,11.070000000000007,85.64,88.17,2.530000000000001
"Salt Lake City, UT",af,af_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Salt Lake City, UT/traverses_chw_salt_lake_city_091923/af_trav.shp",20339,20339,temp_f,92.34217021485816,92.5,1.5149500103751277,86.8,98.7,11.900000000000006,91.5,93.3,1.7999999999999972
"Salt Lake City, UT",am,am_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Salt Lake City, UT/traverses_chw_salt_lake_city_091923/am_trav.shp",20845,20845,temp_f,65.70629407531781,66.2,2.5461225320200844,56.6,71.6,14.999999999999993,64.2,67.6,3.3999999999999915
"Salt Lake City, UT",pm,pm_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Salt Lake City, UT/traverses_chw_salt_lake_city_091923/pm_trav.shp",17523,17523,temp_f,91.33769331735432,91.8,1.8732493558589618,80.9,95.7,14.799999999999997,90.3,92.7,2.4000000000000057
"San Bernardino, CA",af,af_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch San Bernardino, CA/traverses_chw_san_bernardino/af_trav.shp",10593,10593,temp_f,86.52062871707732,86.53999999999999,1.2874308833142338,82.4,95.18,12.780000000000001,85.64,87.25999999999999,1.6199999999999903
"San Bernardino, CA",am,am_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch San Bernardino, CA/traverses_chw_san_bernardino/am_trav.shp",12777,12777,temp_f,53.74733035923926,52.7,5.299077600874986,43.34,69.08000000000001,25.74000000000001,49.82,56.66,6.839999999999996
"San Bernardino, CA",pm,pm_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch San Bernardino, CA/traverses_chw_san_bernardino/pm_trav.shp",10906,10906,temp_f,72.44366953970292,72.5,1.9511443022284558,64.03999999999999,79.52,15.480000000000004,71.24000000000001,73.75999999999999,2.519999999999982
"San Diego, CA",af,af_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch San Diego, CA/traverses_chw_san_diego_120721/af_trav.shp",30858,30858,temp_f,76.62963121394776,76.48,3.4538976640783963,69.54,85.08,15.539999999999992,73.61,79.74,6.1299999999999955
"San Diego, CA",am,am_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch San Diego, CA/traverses_chw_san_diego_120721/am_trav.shp",30869,30869,temp_f,64.16061064498365,64.03,1.195104397539902,61.08,67.8,6.719999999999999,63.2,65.11,1.9099999999999966
"San Diego, CA",pm,pm_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch San Diego, CA/traverses_chw_san_diego_120721/pm_trav.shp",31122,31122,temp_f,68.4559530235846,68.315,1.9017219491306212,64.17,74.55,10.379999999999995,66.96,70.08,3.1200000000000045
"San Francisco, CA",af,af_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch San Francisco, CA/traverses_chw_san_francisco_110122/af_trav.shp",19357,19357,temp_f,68.12737510977941,68.0,2.434907025627534,62.8,75.9,13.100000000000009,66.1,69.8,3.700000000000003
"San Francisco, CA",am,am_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch San Francisco, CA/traverses_chw_san_francisco_110122/am_trav.shp",19729,19729,temp_f,55.73397029753156,55.7,0.8822060135144316,53.4,59.4,6.0,55.1,56.3,1.1999999999999957
"San Francisco, CA",pm,pm_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch San Francisco, CA/traverses_chw_san_francisco_110122/pm_trav.shp",20724,20724,temp_f,62.342043041883805,62.1,1.5528469396279596,58.5,68.5,10.0,61.2,63.3,2.0999999999999943
"San Jose and Santa Clara, CA",af,af_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch San Jose and Santa Clara, CA/traverses_chw_san_jose_santa_clara_110520/af_trav.shp",49918,49918,temp_f,75.69099563283784,76.1,2.6977547662488193,67.64,84.38,16.739999999999995,73.75999999999999,77.72,3.960000000000008
"San Jose and Santa Clara, CA",am,am_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch San Jose and Santa Clara, CA/traverses_chw_san_jose_santa_clara_110520/am_trav.shp",49517,49517,temp_f,62.40395823656522,62.6,1.2826000590352187,57.379999999999995,66.2,8.820000000000007,61.519999999999996,63.31999999999999,1.7999999999999972
"San Jose and Santa Clara, CA",pm,pm_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch San Jose and Santa Clara, CA/traverses_chw_san_jose_santa_clara_110520/pm_trav.shp",47120,47120,temp_f,65.69077419354839,65.66,1.8054865058663374,61.16,70.7,9.540000000000006,64.4,66.92,2.519999999999996
"San Juan, PR",af,af_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch San Juan, PR/traverses_chw_san_juan/af_trav.shp",17312,17312,temp_f,89.74113447319779,89.96,2.195880176168707,84.2,96.62,12.420000000000002,87.8,91.4,3.6000000000000085
"San Juan, PR",am,am_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch San Juan, PR/traverses_chw_san_juan/am_trav.shp",22571,22571,temp_f,78.4826972664038,79.52,2.4180126829154984,70.52,82.4,11.88000000000001,77.54,80.06,2.519999999999996
"San Juan, PR",pm,pm_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch San Juan, PR/traverses_chw_san_juan/pm_trav.shp",19342,19342,temp_f,82.7299968979423,83.3,1.6381715882058299,75.02,86.36,11.340000000000003,82.58,83.66,1.0799999999999983
"Santa Fe, NM",af,af_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Santa Fe, NM/traverses_chw_santa_fe_081524/af_trav.shp",14142,14142,temp_f,88.90479422995332,88.7,2.204075225448296,82.6,96.5,13.900000000000006,87.3,90.5,3.200000000000003
"Santa Fe, NM",am,am_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Santa Fe, NM/traverses_chw_santa_fe_081524/am_trav.shp",15007,15007,temp_f,63.02929966015859,63.4,1.7722817695602329,56.8,67.2,10.400000000000006,62.1,64.2,2.1000000000000014
"Santa Fe, NM",pm,pm_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Santa Fe, NM/traverses_chw_santa_fe_081524/pm_trav.shp",14908,14908,temp_f,86.09810169036759,86.1,1.7759067165271107,81.4,90.5,9.099999999999994,84.9,87.3,2.3999999999999915
"Scranton and Wilkes Barre, PA",af,af_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Scranton and Wilkes Barre, PA/traverses_chw_scranton_092023/af_trav.shp",19231,19231,temp_f,85.7159742083095,85.7,1.479228421916673,80.7,92.6,11.899999999999991,84.7,86.6,1.8999999999999915
"Scranton and Wilkes Barre, PA",am,am_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Scranton and Wilkes Barre, PA/traverses_chw_scranton_092023/am_trav.shp",18050,18050,temp_f,62.29937396121883,62.4,1.2393900502739659,58.7,66.1,7.3999999999999915,61.4,63.3,1.8999999999999986
"Scranton and Wilkes Barre, PA",pm,pm_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Scranton and Wilkes Barre, PA/traverses_chw_scranton_092023/pm_trav.shp",20813,20813,temp_f,82.11285254408303,82.4,1.7164186319263484,74.2,86.9,12.700000000000003,81.1,83.3,2.200000000000003
"Seattle and King County, WA",af,af_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Seattle and King County, WA/traverses_chw_king_county_093020/af_trav.shp",35019,35019,temp_f,89.3665792855307,89.6,2.3731311206782792,82.03999999999999,97.16000000000001,15.120000000000019,87.98,91.03999999999999,3.059999999999988
"Seattle and King County, WA",am,am_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Seattle and King County, WA/traverses_chw_king_county_093020/am_trav.shp",37595,37595,temp_f,60.87850671631866,61.519999999999996,3.334215927266214,51.26,71.06,19.800000000000004,59.18,63.14,3.960000000000001
"Seattle and King County, WA",pm,pm_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Seattle and King County, WA/traverses_chw_king_county_093020/pm_trav.shp",37493,37493,temp_f,85.54973835115888,85.82,2.936942681358377,75.38,98.78,23.400000000000006,83.66,87.62,3.960000000000008
"Sedona, AZ",af,af_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Sedona, AZ/traverses_chw_sedona_081523/af_trav.shp",5579,5579,temp_f,90.45879189818963,90.5,1.0695927847133766,87.4,95.3,7.8999999999999915,89.8,91.2,1.4000000000000057
"Sedona, AZ",am,am_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Sedona, AZ/traverses_chw_sedona_081523/am_trav.shp",6017,6017,temp_f,53.19965098886488,54.1,3.368507408095952,41.7,58.1,16.4,50.8,56.0,5.200000000000003
"Sedona, AZ",pm,pm_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Sedona, AZ/traverses_chw_sedona_081523/pm_trav.shp",5891,5891,temp_f,83.628076727211,83.8,1.2845091249022345,75.8,86.4,10.600000000000009,83.1,84.4,1.3000000000000114
"Spokane, WA",af,af_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Spokane, WA/traverses_chw_spokane_082222/af_trav.shp",14422,14422,temp_f,88.8200110941617,88.9,1.466150327411902,84.9,94.1,9.199999999999989,87.7,89.8,2.0999999999999943
"Spokane, WA",am,am_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Spokane, WA/traverses_chw_spokane_082222/am_trav.shp",17215,17215,temp_f,65.33647981411559,65.6,2.531343690927706,57.8,71.7,13.900000000000006,63.8,67.2,3.4000000000000057
"Spokane, WA",pm,pm_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Spokane, WA/traverses_chw_spokane_082222/pm_trav.shp",12351,12351,temp_f,87.71755323455591,87.9,1.8043137448713984,82.2,93.1,10.899999999999991,86.4,89.0,2.5999999999999943
"Toledo, OH",af,af_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Toledo, OH/traverses_chw_toledo_101523/af_trav.shp",15105,15105,temp_f,83.40349553128102,83.6,1.7563389790879336,78.6,89.8,11.200000000000003,82.3,84.6,2.299999999999997
"Toledo, OH",am,am_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Toledo, OH/traverses_chw_toledo_101523/am_trav.shp",17106,17106,temp_f,69.54312521922132,69.5,0.7376322130707426,67.7,71.6,3.8999999999999915,69.0,70.0,1.0
"Toledo, OH",pm,pm_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Toledo, OH/traverses_chw_toledo_101523/pm_trav.shp",18261,18261,temp_f,82.06192431958819,82.1,1.4003808532365316,78.3,87.0,8.700000000000003,81.0,83.1,2.0999999999999943
"Victorville, CA",af,af_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Victorville, CA/traverses_chw_victorville/af_trav.shp",10794,10794,temp_f,95.1672429127293,95.18,1.2897521048073533,91.22,99.32,8.099999999999994,94.46000000000001,95.9,1.4399999999999977
"Victorville, CA",am,am_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Victorville, CA/traverses_chw_victorville/am_trav.shp",10401,10401,temp_f,71.55524661090281,71.24000000000001,2.7412050758740394,64.03999999999999,80.42,16.38000000000001,70.34,73.58000000000001,3.240000000000009
"Victorville, CA",pm,pm_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Victorville, CA/traverses_chw_victorville/pm_trav.shp",7768,7768,temp_f,87.24231977342944,87.08000000000001,1.4323241772100126,84.74000000000001,91.03999999999999,6.299999999999983,86.0,88.52,2.519999999999996
"Virginia Beach, VA",af,af_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Virginia Beach, VA/traverses_chw_virginia_beach_1029121/af_trav.shp",18655,18617,temp_f,90.3242837191814,90.96,2.846962702720459,81.72,99.78,18.060000000000002,87.71,92.49,4.780000000000001
"Virginia Beach, VA",am,am_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Virginia Beach, VA/traverses_chw_virginia_beach_1029121/am_trav.shp",24640,24496,temp_f,76.65896268778577,76.64,0.8942891408918082,74.1,79.23,5.13000000000001,75.99,77.3,1.3100000000000023
"Virginia Beach, VA",pm,pm_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Virginia Beach, VA/traverses_chw_virginia_beach_1029121/pm_trav.shp",21744,21700,temp_f,83.5601668202765,83.85,3.2645235670211408,76.58,91.88,15.299999999999997,81.01,85.36,4.349999999999994
"Washington, D.C.",af,af_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Washington, D.C./traverses_chw_washington_dc/af_trav.shp",23345,23345,temp_f,94.68459713000642,94.64,2.2556181137341675,85.1,103.1,18.0,93.38000000000001,96.08000000000001,2.700000000000003
"Washington, D.C.",am,am_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Washington, D.C./traverses_chw_washington_dc/am_trav.shp",25637,25637,temp_f,77.33605804111245,77.36,2.0382789627126954,68.9,82.75999999999999,13.859999999999985,75.92,78.98,3.0600000000000023
"Washington, D.C.",pm,pm_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Washington, D.C./traverses_chw_washington_dc/pm_trav.shp",25066,25066,temp_f,89.55758876565865,89.96000000000001,2.5087762834333036,79.52,98.78,19.260000000000005,88.34,91.22,2.8799999999999955
"West Palm Beach, FL",af,af_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch West Palm Beach, FL/traverses_chw_west_palm_beach/af_trav.shp",12796,12796,temp_f,88.65950140668959,89.06,2.0458229163460055,82.03999999999999,93.92,11.88000000000001,87.80000000000001,89.96000000000001,2.1599999999999966
"West Palm Beach, FL",am,am_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch West Palm Beach, FL/traverses_chw_west_palm_beach/am_trav.shp",7847,7847,temp_f,81.32612463361795,81.32,1.9609599541162361,77.72,85.46000000000001,7.740000000000009,79.52,83.12,3.6000000000000085
"West Palm Beach, FL",pm,pm_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch West Palm Beach, FL/traverses_chw_west_palm_beach/pm_trav.shp",10133,10133,temp_f,84.82215730780618,84.74000000000001,0.6834610171263961,83.48,89.42,5.939999999999998,84.38,85.28,0.9000000000000057
"Winchester, VA",af,af_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Winchester, VA/traverses_chw_winchester_110121/af_trav.shp",27188,26942,temp_f,92.36371761561874,92.35,2.4740880663815408,85.76,99.21,13.449999999999989,90.6,93.98,3.3800000000000097
"Winchester, VA",am,am_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Winchester, VA/traverses_chw_winchester_110121/am_trav.shp",27515,27409,temp_f,69.95328140391841,70.0,1.2912719613387877,66.95,73.68,6.730000000000004,68.96,70.86,1.9000000000000057
"Winchester, VA",pm,pm_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Winchester, VA/traverses_chw_winchester_110121/pm_trav.shp",27066,26709,temp_f,83.47527163128534,83.62,1.0701878800963498,80.21,86.3,6.090000000000003,82.69,84.29,1.6000000000000085
"Worcester, MA",af,af_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Worcester, MA/traverses_chw_worchester/af_trav.shp",18509,18509,temp_f,85.03783780863364,85.1,1.633813039085402,80.06,90.86000000000001,10.800000000000011,84.02,86.18,2.160000000000011
"Worcester, MA",am,am_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Worcester, MA/traverses_chw_worchester/am_trav.shp",22431,22431,temp_f,65.71718336231109,65.84,1.6667574320365075,61.16,71.06,9.900000000000006,64.94,66.92,1.980000000000004
"Worcester, MA",pm,pm_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Worcester, MA/traverses_chw_worchester/pm_trav.shp",22467,22467,temp_f,76.32064361062892,76.1,3.6077045731407376,68.36,85.28,16.92,73.4,79.16,5.759999999999991
"Yonkers, NY",af,af_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Yonkers, NY/traverses_chw_yonkers/af_trav.shp",9361,9361,temp_f,85.9201046896699,85.64,1.6279473365054604,80.24000000000001,95.18,14.939999999999998,84.92,86.72,1.7999999999999972
"Yonkers, NY",am,am_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Yonkers, NY/traverses_chw_yonkers/am_trav.shp",12576,12576,temp_f,68.21344942748091,68.18,0.819827021831351,66.38,70.88,4.5,67.64,68.53999999999999,0.8999999999999915
"Yonkers, NY",pm,pm_trav.shp,"/groups/LORTIZUR/heat-watch-data/clean/Heat Watch Yonkers, NY/traverses_chw_yonkers/pm_trav.shp",9938,9938,temp_f,78.74952103038841,78.62,1.281160434440148,75.38,82.22,6.840000000000003,77.9,79.7,1.7999999999999972
